"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.HITTYPE_ID_level1","Input.WORKER_ID_level1","Input.Dialogueacts_level1","Input.slot0","Input.slot1","Answer.change","Answer.comments","Answer.continuation","Answer.elaboration","Answer.joking_sarcastic","Approve","Reject"
"3N5YJ55YXGOKTMCQE85M656AX1ONA3","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3X66WABAJX4HLTUD8RIJHXFTD2K3G2","A1L3937MY09J3I","Approved","Sun May 21 07:47:23 PDT 2017","Sun May 21 07:54:10 PDT 2017","Mon Jun 05 07:54:10 PDT 2017","Sun May 21 20:25:09 PDT 2017","","","407","100% (2/2)","100% (2/2)","100% (2/2)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A1R3MNDWBBDZ6L","Answer.TalkMore","""The Wizard of Oz"" and ""Gone with the Wind"" were amazing at the time in part because of the color cinematography.","Yeah. What else did these films revolutionize about the industry?","You know, say what you will about how they revolutionized the film industry, but in both cases the books were better.","","Well, in the case of ""Gone with the Wind"" it was the first major motion picture to have a swear word in it.","The transition from black and white to color in Wizard of Oz really did draw the audience into the world of Oz. After reading the books, I think this was probably the most profound way to do that in film.","You mean other than how to stir up controversy?"
"3EKZL9T8Y87GC5NDVO607GZ2BS0CHL","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3TY7ZAOG5G6Q6NRZFVLFDR9FH7H0K7","A2NG1ZF8G87UDY","Approved","Sun May 21 07:40:32 PDT 2017","Sun May 21 07:42:45 PDT 2017","Mon Jun 05 07:42:45 PDT 2017","Sun May 21 20:25:08 PDT 2017","","","133","100% (4/4)","100% (4/4)","100% (4/4)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A1R3MNDWBBDZ6L","Answer.negative","""The Wizard of Oz"" and ""Gone with the Wind"" were amazing at the time in part because of the color cinematography.","I don't think they look very good by today's standards, of course.","Do you remember the Carol Burnett Gone With the Wind sketch? Vicki Lawrence was pure gold in that.","","That's the great thing about technicolor though! It's almost like modern art on film. The vibrancy is what makes it special.","I think realism in today's films kind of make them bland. I think that's why Avatar was so popular, because of how vibrant the characters were, from a color standpoint.","We always joke that you recognize an MGM musical more from the color than the soundtrack."
"3NCN4N1H1G2PCWHIKM5I1GQGFJ9NBY","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3GD6L00D3TJL30CKWQ2V69KTB4GM1Z","A17ELSQUMU0QT6","Approved","Sun May 21 06:34:22 PDT 2017","Sun May 21 06:36:16 PDT 2017","Mon Jun 05 06:36:16 PDT 2017","Sun May 21 20:25:09 PDT 2017","","","114","100% (1/1)","100% (1/1)","100% (1/1)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A34QZDSTKZ3JO9","Answer.rhetorical","""The Wizard of Oz"" and ""Gone with the Wind"" were amazing at the time in part because of the color cinematography.","Who can honestly say they don't know who Dorothy or the Tin Man is?  These movies are memorable for a reason!","Did you know at the time there was only two color cameras for shooting owned by the studio?","N/A","There is a reason everyone knows who Judy Garland is, that's for sure.","Isn't it crazy to think they were being filmed at the same time?","Dorothy who?"
"3GMLHYZ0LEIYKUU2RFVONMGB8OKUYC","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3HQUKB7LNG0AFXWN7IP36RS4B7GHHN","A3V2JWQYW8C3MP","Approved","Sun May 21 08:51:37 PDT 2017","Sun May 21 08:55:06 PDT 2017","Mon Jun 05 08:55:06 PDT 2017","Sun May 21 20:25:08 PDT 2017","","","209","100% (7/7)","100% (7/7)","100% (7/7)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A5N6QK76RTR7R","Answer.negative","I still like ""The Big Bang Theory"" even though it makes fun of educated people and southerners.","I think now most people don't watch it anymore because it no longer seems that novel.","I'm just saying! And you're right in that it's getting way harder to find good shows, in my opinion. Seen anything lately you'd recommend?","","I mean, it's starting to feel a little dated, sure, but it's still funny. You can't argue with that.","Honestly, I don't think it's really that funny anymore. And most people agree. The only people who watch it are people who haven't seen any new TV shows since 2005.","Right, what a horrible character flaw that is."
"3MVY4USGB68WFHNTYSELMX4ZX81SIO","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3AUQQEL7U6F4MYLBEZZMF0KWX5OV0O","A1QR6I7UPY8XQJ","Approved","Sun May 21 08:21:24 PDT 2017","Sun May 21 08:23:50 PDT 2017","Mon Jun 05 08:23:50 PDT 2017","Sun May 21 20:25:09 PDT 2017","","","146","100% (1/1)","100% (1/1)","100% (1/1)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A34QZDSTKZ3JO9","Answer.positive","I got scared when I saw ""Rosemary's Baby.""","I loved ""Rosemary's Baby"".  It's a classic horror film.","The last movie I saw was actually a comedy.","","Yeah, I don't think I like scary movies. I saw ""The Ring""and it kept me up at night.","Yeah, ""The Ring"" is pretty scary- especially the Japanese version.","Right. The Japanese are good at making scary movies."
"3SX4X51T80U2B7C2FN5ZLU6FNBTAO5","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3AUQQEL7U6F4MYLBEZZMF0KWX5NV0N","A3PRQ2GSU42718","Approved","Sun May 21 07:29:36 PDT 2017","Sun May 21 07:35:35 PDT 2017","Mon Jun 05 07:35:35 PDT 2017","Sun May 21 20:25:10 PDT 2017","","","359","100% (7/7)","100% (7/7)","100% (7/7)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A1R3MNDWBBDZ6L","Answer.positive","I got scared when I saw ""Rosemary's Baby.""","I did too! It was such an effective scary movie!","People love movies with babies...Schwartzeneger, ""Look Who's Talking"", ""Boss Baby""....","NA","Were you scared at all after you left the theater?","When she's alone in that big house, and that scary music...my heart was pounding!","I was so scared, I had to get up and go to the bathroom to relieve myself."
"3M93N4X8HK8SAS7ZGAZLYYJZANQSJ0","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","379J5II41P20HJOB82WVDGOY08VLEG","A2YE2I9DYV9OKW","Approved","Sun May 21 07:39:20 PDT 2017","Sun May 21 07:43:22 PDT 2017","Mon Jun 05 07:43:22 PDT 2017","Sun May 21 20:25:09 PDT 2017","","","242","100% (54/54)","100% (54/54)","100% (19/19)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A1R3MNDWBBDZ6L","Answer.positive","I really enjoyed the latest ""Star Wars"" movie.","I love Star Wars! They shaped my childhood.","There are so many nostalgia properties being produced nowadays.","NA","Me too. I can't remember a time when Star Wars wasn't a part of my life.","I like that they're trying to get back to what people loved about the originals, not do whatever George Lucas was trying to do.","Did you also have a lot of chores on your uncle's moisture farm?"
"3B0MCRZMBRFRJBU5J60B0P00W2PPPH","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","30LSNF239VH6W24PUF4HJZNHM1C2II","A2YE2I9DYV9OKW","Approved","Sun May 21 07:34:45 PDT 2017","Sun May 21 07:38:56 PDT 2017","Mon Jun 05 07:38:56 PDT 2017","Sun May 21 20:25:07 PDT 2017","","","251","100% (54/54)","100% (54/54)","100% (19/19)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A1PZNJFHCYYNA6","Answer.TalkMore","I really enjoyed the latest ""Star Wars"" movie.","Oh, wow. I haven't seen it yet. I liked Return of the Jedi. Do you think I'll like this one better? Does it have Jar Jar Binks in it? Why are you cringing?","A lot of people are grumbling about the Disney going heavily into the continuing franchise strategy, but I say if we're getting good movies out of it why complain?","NA","The latest one is a lot darker and more serious.","Rogue One is more like a war movie, there aren't really any comic relief characters.","Meesa be tinkin', nosa, you  won't like it."
"3IKDQS3DQELG80YX16OL7S0HB5FCIE","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","3GDTJDAPVVX3E0W5VBBALJ71PAP8M8","A3V2JWQYW8C3MP","Approved","Sun May 21 08:27:31 PDT 2017","Sun May 21 08:31:23 PDT 2017","Mon Jun 05 08:31:23 PDT 2017","Sun May 21 20:25:08 PDT 2017","","","232","100% (7/7)","100% (7/7)","100% (7/7)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A5N6QK76RTR7R","Answer.TalkMore","I sometimes get confused by ""How to Get Away With Murder.""","What would you say is the best made for television crime drama you've ever seen?","I'm just so busy with work right now! Did I tell you what happened yesterday with my boss?","","Definitely Breaking Bad, if that counts. What an incredible show. Have you seen it?","Yeah, I watched some with my sister, but I never got to the end of the third season. I liked it though, I've been meaning to get back to it.","Right, and I'm sure you'll end up getting to that, just like you said you'd finish the Wire."
"3P7RGTLO6EYJLGRNHVD6EDP636JKAV","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","38BQUHLA9XM6ZSJL2S06I5X14FTOMR","A3V2JWQYW8C3MP","Approved","Sun May 21 08:42:33 PDT 2017","Sun May 21 08:45:13 PDT 2017","Mon Jun 05 08:45:13 PDT 2017","Sun May 21 20:25:09 PDT 2017","","","160","100% (7/7)","100% (7/7)","100% (7/7)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A5N6QK76RTR7R","Answer.negative","I sometimes get confused by ""How to Get Away With Murder.""","But I think it's getting dated because their plots just don't seem to cut it anymore.","Don't judge my taste! Anyway, I haven't been watching much TV at all lately. I've gotten really into moves. There's this new one I think you'd love, it takes place in Maine and Matt Damon is in it.","","I don't know, I think they've done a pretty good job keeping their show fresh even while using old tropes of the genre. I just find it a little confusing at times.","To some degree, yeah, and maybe it's just a personal thing, but it's so predictable all the time and I just can't watch stuff like that.","Right, so you can't watch How to Get Away with Murder because of this, and yet you still love Gossip Girl. That makes sense."
"3U18MJKL1U78M19OYM1DC0WYX49NC5","30MUBYSPBOO7B3L0SN4EJTC4ULRSKW","Continue the Conversation Step 1","Imagine continuing the conversation in four (4) different ways","dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports","$0.25","Sun May 21 05:45:43 PDT 2017","1","BatchId:2810224;OriginalHitTemplateId:920937336;","3600","1296000","Sun May 28 05:45:43 PDT 2017","","","31LM9EDVOMEYGZDOYGN1NO5FABQJN0","A2UNSF09FWX9S8","Approved","Sun May 21 06:36:42 PDT 2017","Sun May 21 06:38:23 PDT 2017","Mon Jun 05 06:38:23 PDT 2017","Sun May 21 20:25:10 PDT 2017","","","101","100% (2/2)","100% (2/2)","100% (2/2)","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","A5N6QK76RTR7R","Answer.positive","I am addicted to ""Grey's Anatomy.""","I know it's like the best medical drama ever!","What's your favorite war series?","","It's good but maybe not up their with MASH","Of course, MASH was more about the Korean War","Corporal Klinger reporting for duty!"
