"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.slot0","Answer.TalkMore","Answer.comments","Answer.negative","Answer.positive","Answer.rhetorical","Approve","Reject"
"3EGKVCRQFWDJOVLWROETIWONH0QYB4","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","308Q0PEVB9ZHWMPOFOJWTMVVOI1I9N","A1R3MNDWBBDZ6L","Approved","Thu May 11 08:08:55 PDT 2017","Thu May 11 08:10:18 PDT 2017","Fri May 26 08:10:18 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","83","100% (182/182)","100% (13/13)","0% (0/0)","When I was 10, I thought I could be a professional baseball player.","Really? What team did you want to play for?","no","It's a good thing you abandoned that dream. I mean, you're good, but not professional level.","That's awesome. You should still go for it!","What kid didn't have big dreams?"
"3EGKVCRQFWDJOVLWROETIWONH0QYB4","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3OS46CRSLGLZ097QGOF3O1UN6JP6VX","A3ND45H7QDAY36","Approved","Thu May 11 08:06:33 PDT 2017","Thu May 11 08:09:16 PDT 2017","Fri May 26 08:09:16 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","163","100% (6/6)","0% (0/0)","0% (0/0)","When I was 10, I thought I could be a professional baseball player.","The 7th inning stretch can sometimes be really long or go by really quickly depending on the teams.","After doing a few of these, it is confusing on the point of view. In one question it'll say ""you"" and then ""get your friend"" So, who's statement are we trying to get?","I was just a dumb 10 year old though.","I was the best player on my team at the time.","Why couldn't I be professional baseball player?"
"3EGKVCRQFWDJOVLWROETIWONH0QYB4","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3ZY8KE4ISKPSARQAVXT1U6BE6LYVQI","A34QZDSTKZ3JO9","Approved","Thu May 11 09:38:50 PDT 2017","Thu May 11 09:40:15 PDT 2017","Fri May 26 09:40:15 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","85","100% (206/206)","0% (0/0)","0% (0/0)","When I was 10, I thought I could be a professional baseball player.","What is your favorite team?  What positions did you play?","none","I hate baseball.  It's such a boring sport to watch.","I love baseball.  It's so fun to hit the ball.","Who wouldn't want to grow up to be a superstar athlete?  That would be awesome!"
"30UZJB2POHXGJC7Z1TUQPGSIY3A353","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","34BBWHLWHBXS8I2W8ZTO7636NLCWIM","A1PTX4IB9R34LI","Approved","Thu May 11 11:07:16 PDT 2017","Thu May 11 11:08:38 PDT 2017","Fri May 26 11:08:38 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","82","100% (3/3)","0% (0/0)","0% (0/0)","When I was 8, I thought I could be a professional ballerina.","Oh really? Please tell me some more!","no","Why? That i something that does not suit you well.","I bet you could have been a great one.","Why would you want to do that? Seems a little silly/"
"30UZJB2POHXGJC7Z1TUQPGSIY3A353","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3VNXK88KKD4MIS9OEVIF8BLPWK59VJ","A1R3MNDWBBDZ6L","Approved","Thu May 11 08:36:07 PDT 2017","Thu May 11 08:40:04 PDT 2017","Fri May 26 08:40:04 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","237","100% (182/182)","100% (13/13)","0% (0/0)","When I was 8, I thought I could be a professional ballerina.","Oh? What made you decide not to?","no","Ah, yeah, you probably were right to forget that. No offense, but ballet is just too hard for most people, you know?","That's cool! You should keep trying to be one! I think you can do it!","Who hasn't dreamed of being a pro someday?"
"30UZJB2POHXGJC7Z1TUQPGSIY3A353","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3YJ6NA41JC2YJKP1EV0TRDAA617PJ0","A3OWGVIP4VYSPV","Approved","Thu May 11 08:02:37 PDT 2017","Thu May 11 08:03:43 PDT 2017","Fri May 26 08:03:43 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","66","100% (39/39)","100% (17/17)","0% (0/0)","When I was 8, I thought I could be a professional ballerina.","What is your favorite ballet? Have you ever seen one in person?","no","I don't see myself ever being tht talented.","I have always loved their grace.","I wonder if they enjoy what they do since it's so nice?"
"3L55D8AUFAI2Y0D25OAOTGU5ZLQYCB","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3AQF3RZ5594A4CL0G9AZ6FR1IPSF69","A5N6QK76RTR7R","Approved","Thu May 11 06:26:17 PDT 2017","Thu May 11 06:48:09 PDT 2017","Fri May 26 06:48:09 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","1312","100% (430/430)","100% (15/15)","0% (0/0)","Watching the Tour De France is like watching beetles walk across the garden.","What do you think of funny car races?","","On the other hand, I feel ya. It is so monotonous watching the same motions over and over again.","It can be so rewarding though when they finally get to the finish!","Is there a type of racing that isn't repetitious?"
"3L55D8AUFAI2Y0D25OAOTGU5ZLQYCB","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3HPZF4IVNNF5KKBWVQFQH0QRKLPCYP","A8RDXT4ZILHQT","Approved","Thu May 11 00:01:19 PDT 2017","Thu May 11 00:02:10 PDT 2017","Fri May 26 00:02:10 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","51","100% (19/19)","0% (0/0)","0% (0/0)","Watching the Tour De France is like watching beetles walk across the garden.","What do you mean? All my friends are really into Tour de France.","","Yeah, ugh, who gives a shit about cyclers. It's dumb.","Like, cool beetles. Really great beetles. Strong ass beetles, imo.","Are sports not your thing?"
"3L55D8AUFAI2Y0D25OAOTGU5ZLQYCB","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3RYC5T2D74FFH88EM092T4W1HK8PR4","A1R3MNDWBBDZ6L","Approved","Thu May 11 12:12:54 PDT 2017","Thu May 11 12:15:49 PDT 2017","Fri May 26 12:15:49 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","175","100% (182/182)","100% (13/13)","0% (0/0)","Watching the Tour De France is like watching beetles walk across the garden.","Oh? What do you prefer to watch intead?","no","The Tour De France is so boring. I can't stand it.","I love the Tour De France! It's so engaging.","Who doesn't like a good race?"
"308KJXFUJRRIOZHAB4RYF4C2KGOATX","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3NG53N1RLW59Z3TINR322N1WQQFP8I","AMUV60QYHNUR3","Approved","Thu May 11 08:12:38 PDT 2017","Thu May 11 08:50:21 PDT 2017","Fri May 26 08:50:21 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","2263","100% (10/10)","0% (0/0)","0% (0/0)","Bowling must be the one of the most boring sports to watch.","Yeah, I agree, bowling would be boring, but what would make it more interesting?","","Yeah, it is a sport that is much funner doing than watching.","I think any Championship game would be exciting, including bowling.","Do you think bowlers get tired of it too?"
"308KJXFUJRRIOZHAB4RYF4C2KGOATX","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3VAR3R6G1QNRE3HH8RQNDNW6GMB8OE","A1R3MNDWBBDZ6L","Approved","Thu May 11 09:28:25 PDT 2017","Thu May 11 09:29:44 PDT 2017","Fri May 26 09:29:44 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","79","100% (182/182)","100% (13/13)","0% (0/0)","Bowling must be the one of the most boring sports to watch.","Yeah? What sports do you actually find interesting?","no","I agree, bowling is so boring! It's the same thing in and out.","I like bowling, actually. It's a sport that requires precise aiming and good dexterity.","Who could stand to watch a bowling game?"
"308KJXFUJRRIOZHAB4RYF4C2KGOATX","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3XLBSAQ9Z5YZDTQ50V9YFL7FQBFZ72","A18SEIIWQWLKHT","Approved","Thu May 11 17:21:07 PDT 2017","Thu May 11 17:22:34 PDT 2017","Fri May 26 17:22:34 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","87","100% (83/83)","100% (18/18)","0% (0/0)","Bowling must be the one of the most boring sports to watch.","What kinds of sports do you like to watch? What is it about bowling that you find so disinteresting?","","I hate bowling. It's so boring and uninteresting, I fall asleep every time I watch it.","I love bowling! It's so much fun because it's a physical sport but it's also relaxing.","Does anyone actually like to watch bowling? I haven't met a single person who does."
"38VTL6WC4AYHZF4NQENGFAOV7455YB","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","326O153BMJKHJ70JVLY7U3GTOGHDEB","A2VS5ZUWQT73L6","Approved","Thu May 11 18:19:51 PDT 2017","Thu May 11 18:31:01 PDT 2017","Fri May 26 18:31:01 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","670","100% (15/15)","100% (5/5)","0% (0/0)","I wonder if people who like to watch sports are always sportier and like to play some sport themselves.","Good question. What do you think? Do you think they are?","","What does it matter?","That's a good question. I wonder that as well. I bet they are sportier.","You would think they would be, right?"
"38VTL6WC4AYHZF4NQENGFAOV7455YB","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3K9FOBBF2I54BP1O11ZE33I7ACOLNH","A1R3MNDWBBDZ6L","Approved","Thu May 11 10:13:46 PDT 2017","Thu May 11 10:18:48 PDT 2017","Fri May 26 10:18:48 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","302","100% (182/182)","100% (13/13)","0% (0/0)","I wonder if people who like to watch sports are always sportier and like to play some sport themselves.","Hm. You like sports, so are you sporty yourself?","no","Nah, I think most of them are just spectators.","I think so! Sports inspires them to be sporty too!","What inspires people to be sporty?"
"38VTL6WC4AYHZF4NQENGFAOV7455YB","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3U5NZHP4LSO2SEUBQVX8F0UVT9NHP7","A5N6QK76RTR7R","Approved","Thu May 11 05:30:11 PDT 2017","Thu May 11 06:04:54 PDT 2017","Fri May 26 06:04:54 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","2083","100% (430/430)","100% (15/15)","0% (0/0)","I wonder if people who like to watch sports are always sportier and like to play some sport themselves.","Which is your favorite sport to watch?","","Yeah but then again a lot probably don't because look how many out of ahpe people you know who also love sports.","It would seem that way because they usually so passionate about it.","Is the armchair referee eating a bowl of Doritos really gonna try out for the local baseball team?"
"3TZ0XG8CBU5LLWFHG023SD5V0LL89R","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","32RIADZISTQ5TUM835HJGGQ2CQT4SE","A1R3MNDWBBDZ6L","Approved","Thu May 11 12:05:24 PDT 2017","Thu May 11 12:06:06 PDT 2017","Fri May 26 12:06:06 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","42","100% (182/182)","100% (13/13)","0% (0/0)","I try to get exercise every day, either go for a walk, or a bike ride or something.","Oh? Got any tips on how to stay committed?","no","Leave me out. I hate exercise.","That's a good idea! I'll join you!","Who couldn't use a little physical activity?"
"3TZ0XG8CBU5LLWFHG023SD5V0LL89R","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3A7Y0R2P2PA3STRS0MAALQWD800JX2","A5N6QK76RTR7R","Approved","Thu May 11 05:30:08 PDT 2017","Thu May 11 06:02:42 PDT 2017","Fri May 26 06:02:42 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","1954","100% (430/430)","100% (15/15)","0% (0/0)","I try to get exercise every day, either go for a walk, or a bike ride or something.","Which activity do you feel you get the most benefit from?","NA","Just make sure you don't overdo it or it won't be fun for you anymore.","That is the best thing you can do for your body.","I mean does anyone really want to be known as weirdo that lives in spandex?"
"3TZ0XG8CBU5LLWFHG023SD5V0LL89R","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3QJOXOW4XKDKN16W8EXADT3NWNMME0","A2PZH16YCBHDYY","Approved","Wed May 10 23:48:56 PDT 2017","Thu May 11 00:02:46 PDT 2017","Fri May 26 00:02:46 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","830","100% (8/8)","100% (2/2)","0% (0/0)","I try to get exercise every day, either go for a walk, or a bike ride or something.","Thats great. I usually like to ride my bike near the beach. Have you gone hiking or tried yoga? Those are a lot of fun as well.","No","I rarely exercise. I can never find the time and when I do it's just so boring. I would rather do something else.","I do too. Its a great way to clear your mind and start the day.","Why just sit at home? There's so many other things you can do instead."
"3BAKUKE49HX9EWRIBWTA4OIHS1KR1C","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3B3WTRP3DCODL1BMQLY466OEZLT29J","A2WQWHBN0BF4U7","Approved","Thu May 11 00:24:21 PDT 2017","Thu May 11 00:41:00 PDT 2017","Fri May 26 00:41:00 PDT 2017","Thu May 11 21:57:11 PDT 2017","","","999","100% (11/11)","100% (3/3)","0% (0/0)","Why would someone pin their whole life's dreams on getting into the Olympics? It must require an incredible kind of person and commitment.","i don't really think about how they got to the Olympics i just enjoy watching them compete with each other, oh by the way did your country's soccer team qualify for this Olympics?","","generally i don't enjoy any forms of sport so it really sound silly how someone would devote that much of their life for some gold neck chain.","to be an Olympian is a landmark achievement for anyone who can attain it so i could understand the sacrifice that goes along with.","oh really?that's like saying we pin four years of our life to study just for a paper certificate,anything in life requires some level of sacrifice you know."
"3BAKUKE49HX9EWRIBWTA4OIHS1KR1C","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3QIYRE09Y43RLIXK8RHVJO9TC571ND","A5N6QK76RTR7R","Approved","Thu May 11 08:06:07 PDT 2017","Thu May 11 08:54:40 PDT 2017","Fri May 26 08:54:40 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","2913","100% (430/430)","100% (15/15)","0% (0/0)","Why would someone pin their whole life's dreams on getting into the Olympics? It must require an incredible kind of person and commitment.","Do you think you'll ever go to the OLympics?","NA","It can be crushing though if you work that long and don't make it. What a waste of time.","It is demonstration of great passion too.","What athlete wouldn't want to say they made it to the Olympics?"
"3BAKUKE49HX9EWRIBWTA4OIHS1KR1C","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3U5JL4WY5LVDPB87XFN6FO7UQ24X4H","A39J5RLVDTM6SM","Approved","Thu May 11 05:05:34 PDT 2017","Thu May 11 05:08:23 PDT 2017","Fri May 26 05:08:23 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","169","100% (5/5)","0% (0/0)","0% (0/0)","Why would someone pin their whole life's dreams on getting into the Olympics? It must require an incredible kind of person and commitment.","I would  do  everything  I  could to help my loved ones  chase a  dream  like  a gold  medal .","","It  is kind  of  silly to chase  a  Olympic  dream    as  few make it .","It would  take some one  with a lot  of  strength  to   pursue  that dream .","Would you let a loved one   chase  a impossible dream"
"30Z7M1Q8UY5ZQFPM86G3O8GF6338A6","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3IHR8NYAM8N8G26GBODPLBLRO4ZP4R","A2KG59JUICJLP0","Approved","Thu May 11 05:23:52 PDT 2017","Thu May 11 05:58:39 PDT 2017","Fri May 26 05:58:39 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","2087","100% (30/30)","0% (0/0)","0% (0/0)","My favorite thing about going to a live game is watching the families bring their kids.","Really? That's adorable I didn't know you liked kids! Do people bring their kids to games a lot?","","Kids are noisy, annoying and messy. They ruin everything.","Oh yeah it's especially cute when you can tell it's the babies first game.","You're kidding right?"
"30Z7M1Q8UY5ZQFPM86G3O8GF6338A6","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3TXWC2NHN0C6Q0SKK0DAXO1IXGM9SP","A5N6QK76RTR7R","Approved","Thu May 11 05:29:59 PDT 2017","Thu May 11 05:55:51 PDT 2017","Fri May 26 05:55:51 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","1552","100% (430/430)","100% (15/15)","0% (0/0)","My favorite thing about going to a live game is watching the families bring their kids.","What is your favorite sport to watch live?","NA","Sometimes though I think we take sports too seriously. I feel people need to encourage their kids to study rather than compete.","I know it's so heart warming to see that!","Do you really think your little Johnny is going to grow up to be the next Pete Rose?"
"30Z7M1Q8UY5ZQFPM86G3O8GF6338A6","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3UNH76FOCTRIT6NN8F94KWV3E03YM5","A3QZ0X5GCZ3H97","Approved","Thu May 11 07:28:39 PDT 2017","Thu May 11 07:33:58 PDT 2017","Fri May 26 07:33:58 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","319","100% (15/15)","0% (0/0)","0% (0/0)","My favorite thing about going to a live game is watching the families bring their kids.","Do you have any kids? Do you go to games with them often?","","I hate when people bring their kids to games. Kids never know how to behave.","It's really nice to see families enjoy spending time with each other. Too many kids are attached to their phones and tvs and do not spend enough time with their families.","Why would anyone bring little kids to a live game? It ruins the experience for everyone else."
"3QGTX7BCHPNH45ESM0PZTHXXDY95Z2","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3DHE4R9OCXXS0BYU4R4EYNA13YQ2GC","A2WQWHBN0BF4U7","Approved","Thu May 11 00:41:00 PDT 2017","Thu May 11 00:51:19 PDT 2017","Fri May 26 00:51:19 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","619","100% (11/11)","100% (3/3)","0% (0/0)","I don't mind watching a D-league team, I just like to go out to a live game, for baseball or basketball or whatever.","i haven't really watched a d-league team play live,maybe you should call me when next you'd love to go.OK?","","why would you waste ticket money for a d-league team,don't think its worth it.","i have watched several d-league team play live,i enjoy watching live games even if its the reserve team playing lol","are you serious?so you'd pay to watch a d-league team,all in the name of live game?lol"
"3QGTX7BCHPNH45ESM0PZTHXXDY95Z2","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3EICBYG645IFPVGX9QEN7DB38OVJCW","A1TIM3BOYT01IW","Approved","Thu May 11 17:36:41 PDT 2017","Thu May 11 17:38:16 PDT 2017","Fri May 26 17:38:16 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","95","100% (4/4)","0% (0/0)","0% (0/0)","I don't mind watching a D-league team, I just like to go out to a live game, for baseball or basketball or whatever.","What are your favorite sports to watch? Have you ever been hit by the ball?","NA","Live sports suck. You have to sit out in the rain, heat, what have you, and if something interesting does happen it's over right away.","I love live sports. The connection to the players is so much greater!","Why would I pay lots of money to watch professional sports when I could watch the kid stuff for free?"
"3QGTX7BCHPNH45ESM0PZTHXXDY95Z2","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","3WETL7AQWUUJ5W5TRVZSD0O4KAF53Q","A166B3OX3QRH4S","Approved","Thu May 11 16:37:41 PDT 2017","Thu May 11 16:41:51 PDT 2017","Fri May 26 16:41:51 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","250","100% (5/5)","0% (0/0)","0% (0/0)","I don't mind watching a D-league team, I just like to go out to a live game, for baseball or basketball or whatever.","What do you like about live games? I've never been to one, so I don't know what to expect. What kind of games have you been to? Would I enjoy one even if I don't understand sports?","None","I don't like sports, so I wouldn't want to go to any game. Sports make no sense to me and the games just drag on and on.","Live games are so much fun to attend, whether you care about the teams or not. There's just something so exciting about being there during a live game!","What's not to live about live sports games? The energy, the excitement, not to mention the food, it's a great experience no matter who's playing!"
"3VJ4PFXFJ3SXOCWZB9H8K0Y43UVAUO","3FSCUW4D3155ZMY8XWDGAF3EBF2SSB","Create Interesting Dialogue","Produce utterances that dive into a topic in different ways","dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports","$0.25","Wed May 10 22:36:03 PDT 2017","3","BatchId:2798907;OriginalHitTemplateId:920937336;","3600","1296000","Wed May 17 22:36:03 PDT 2017","","","386PBUZZXGJ8SZA3M37MAW1Q1S0LJU","A1R3MNDWBBDZ6L","Approved","Thu May 11 09:29:45 PDT 2017","Thu May 11 09:32:04 PDT 2017","Fri May 26 09:32:04 PDT 2017","Thu May 11 21:57:12 PDT 2017","","","139","100% (182/182)","100% (13/13)","0% (0/0)","We have to drive over an hour and half to see a major league baseball game. I would just rather watch a D-league team that is close by.","Yeah? Which D-league teams do you like?","no","I'd much rather see a major league team. D-league teams are too low stakes.","I agree! Let's just stay in town and watch a D-league game.","Who'd want to spend an hour and a half in the car?"
