"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.slot0","Answer.Your_Response","Answer.comments","Approve","Reject"
"3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","33IZTU6J82NWRWAINGJODRN0EBHSXP","A33VGSEJ44ORMF","Submitted","Thu Jun 22 11:40:57 PDT 2017","Thu Jun 22 11:43:05 PDT 2017","Fri Jul 07 11:43:05 PDT 2017","","","","128","0% (0/0)","0% (0/0)","0% (0/0)","Star Trek or Star Wars?","I really like the Star Trek series because it is a classic, you can not beat characters like Captain Kirk and Spock.",""
"3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3D3VGR7TA118AJ3RO2CVG1T0LEX3RC","A3JSMBOXDHJNRG","Submitted","Thu Jun 22 11:28:36 PDT 2017","Thu Jun 22 11:29:08 PDT 2017","Fri Jul 07 11:29:08 PDT 2017","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","Star Trek or Star Wars?","I would definitely have to say Star Wars because I loved the movie growing up.",""
"3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3OLF68YTNANBREX36MRBMKTNO0JFAU","A18SEIIWQWLKHT","Submitted","Thu Jun 22 12:33:49 PDT 2017","Thu Jun 22 12:34:29 PDT 2017","Fri Jul 07 12:34:29 PDT 2017","","","","40","100% (97/97)","100% (32/32)","100% (14/14)","Star Trek or Star Wars?","I've seen neither, but I think if I tried to watch them I'd probably like Star Wars more because it seems less dated. Plus the whole ""I am your father"" thing.","No"
"3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3PIWWX1FJKS2X9M3JIV9UHOY7UTJJG","A3HMBHM8HJLKRD","Submitted","Thu Jun 22 12:26:57 PDT 2017","Thu Jun 22 12:27:23 PDT 2017","Fri Jul 07 12:27:23 PDT 2017","","","","26","100% (32/32)","100% (32/32)","100% (2/2)","Star Trek or Star Wars?","Star Trek is classic and it seems to have fewer episodes than what Star Wars is creating.",""
"3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3RGU30DZTBUSYHSOMF81A9GFBOJJMF","A2HPPZAC83VS9U","Submitted","Thu Jun 22 11:27:04 PDT 2017","Thu Jun 22 11:28:13 PDT 2017","Fri Jul 07 11:28:13 PDT 2017","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","Star Trek or Star Wars?","Star Wars if I had to pick one but I've never been able to really get into either one of them.",""
"3PZDSVZ3J525RXW957VVT2KA65RN4K","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","35LDD5557BQN91Y6408DBOGSQDPKML","A18SEIIWQWLKHT","Submitted","Thu Jun 22 12:34:30 PDT 2017","Thu Jun 22 12:35:12 PDT 2017","Fri Jul 07 12:35:12 PDT 2017","","","","42","100% (97/97)","100% (32/32)","100% (14/14)","Insult me, then give a funny, light-hearted comeback.","How is it possible for me to give a comeback... to myself? Duh, you're so dumb, just kidding you're cute. Bahaha, bahaha. Bahaha.","No"
"3PZDSVZ3J525RXW957VVT2KA65RN4K","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3DYGAII7PMUF57TE9LK2OEMWUOTQPG","A2L7S6RZOZ6NM9","Submitted","Thu Jun 22 12:49:21 PDT 2017","Thu Jun 22 12:49:49 PDT 2017","Fri Jul 07 12:49:49 PDT 2017","","","","28","100% (128/128)","100% (128/128)","0% (0/0)","Insult me, then give a funny, light-hearted comeback.","You are really stupid, but actually stupid people are the funniest. This is a good experience.",""
"3PZDSVZ3J525RXW957VVT2KA65RN4K","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3FE7TXL1LJ9JD0S87N9QS1E3JEWQ2O","A107B40IMLSSRK","Submitted","Thu Jun 22 11:53:20 PDT 2017","Thu Jun 22 11:54:48 PDT 2017","Fri Jul 07 11:54:48 PDT 2017","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","Insult me, then give a funny, light-hearted comeback.","You're Musty. Why do you stink and you are suppose to be a grown man. I bet your bed sheets stay moist.
Well Soap gets expensive.",""
"3PZDSVZ3J525RXW957VVT2KA65RN4K","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3LWJHTCVCD83EU4KVIOXCK8SSI4FQ0","A3HMBHM8HJLKRD","Submitted","Thu Jun 22 12:23:19 PDT 2017","Thu Jun 22 12:23:52 PDT 2017","Fri Jul 07 12:23:52 PDT 2017","","","","33","100% (32/32)","100% (32/32)","100% (2/2)","Insult me, then give a funny, light-hearted comeback.","You stink.  You aren't exactly a rose yourself.",""
"3PZDSVZ3J525RXW957VVT2KA65RN4K","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3OE22WJIGJASXC1AQ7JWYK9V25OQUF","A3J4Y5S37COJGJ","Submitted","Thu Jun 22 13:35:21 PDT 2017","Thu Jun 22 13:36:30 PDT 2017","Fri Jul 07 13:36:30 PDT 2017","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","Insult me, then give a funny, light-hearted comeback.","You look like a Mr. Koolaid in that bright red dress.  Atleast I look cute and everyone wants a taste!","Eh."
"3RBI0I35XEOEL0HJCVZN0DQBWPZY30","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","320DUZ38G88S67W2BCA6X4WIF2EGJB","A2L7S6RZOZ6NM9","Submitted","Thu Jun 22 12:47:04 PDT 2017","Thu Jun 22 12:48:58 PDT 2017","Fri Jul 07 12:48:58 PDT 2017","","","","114","100% (128/128)","100% (128/128)","0% (0/0)","Describe the nearest body of water to you (river, lake, ocean, etc.)","The nearest body of water that I live in is the Delaware River. It is a big river and dirty.",""
"3RBI0I35XEOEL0HJCVZN0DQBWPZY30","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","33LK57MYLURLWRAXOY79AC3BMBIZSW","A3HMBHM8HJLKRD","Submitted","Thu Jun 22 12:21:09 PDT 2017","Thu Jun 22 12:21:52 PDT 2017","Fri Jul 07 12:21:52 PDT 2017","","","","43","100% (32/32)","100% (32/32)","100% (2/2)","Describe the nearest body of water to you (river, lake, ocean, etc.)","The Neuse River is 200 miles long and is a recreational area for boating, swimming, and sun bathing.",""
"3RBI0I35XEOEL0HJCVZN0DQBWPZY30","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3SITXWYCNWVXAATGCUXTN2D0ANYBXA","A18SEIIWQWLKHT","Submitted","Thu Jun 22 12:19:30 PDT 2017","Thu Jun 22 12:20:01 PDT 2017","Fri Jul 07 12:20:01 PDT 2017","","","","31","100% (97/97)","100% (32/32)","100% (14/14)","Describe the nearest body of water to you (river, lake, ocean, etc.)","The nearest body of water to me is Lake Michigan. I'm sure it's beautiful but I've been near it my whole life so I have difficulty appreciating how wonderful it is.","No"
"3RBI0I35XEOEL0HJCVZN0DQBWPZY30","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3TU5ZICBRENUZFUXN4IR2SR65EW8QH","A1BK15QBL5758M","Submitted","Thu Jun 22 13:29:28 PDT 2017","Thu Jun 22 13:31:31 PDT 2017","Fri Jul 07 13:31:31 PDT 2017","","","","123","0% (0/0)","0% (0/0)","0% (0/0)","Describe the nearest body of water to you (river, lake, ocean, etc.)","I really enjoy being close to the Gulf of Mexico because the water is usually warm enough to actually go swimming.  It has a relaxing color aqua and you can sometimes see dolphins swimming close to the beach.",""
"3RBI0I35XEOEL0HJCVZN0DQBWPZY30","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3ZQIG0FLQF2XUOMW76S7MVT04D9WV9","A3O37ZCHISX475","Submitted","Thu Jun 22 12:29:40 PDT 2017","Thu Jun 22 12:30:43 PDT 2017","Fri Jul 07 12:30:43 PDT 2017","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","Describe the nearest body of water to you (river, lake, ocean, etc.)","There is a lake nearby that is always calm no matter what is happening. It's beautiful and the shores are shady. Isn't that beautiful?","none"
"3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3B2X28YI3X1KRV9KB7O3NP0GDJU6B6","AAGKOZ4QSVDZE","Submitted","Thu Jun 22 11:00:01 PDT 2017","Thu Jun 22 11:01:36 PDT 2017","Fri Jul 07 11:01:36 PDT 2017","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","What is your favorite instrument and why?","Guitar because I've always enjoyed metal music and play guitar this day. The guitar is very symbolic to me.",""
"3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3OE22WJIGJASXC1AQ7JWYK9V25KUQF","A2L7S6RZOZ6NM9","Submitted","Thu Jun 22 12:41:46 PDT 2017","Thu Jun 22 12:42:06 PDT 2017","Fri Jul 07 12:42:06 PDT 2017","","","","20","100% (128/128)","100% (128/128)","0% (0/0)","What is your favorite instrument and why?","My favorite instrument is the drum because it has a loud and fun sound. It is extremely nice.",""
"3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3V5Q80FXIYDR6ZM69CXUFTLS9MM231","A18SEIIWQWLKHT","Submitted","Thu Jun 22 12:29:50 PDT 2017","Thu Jun 22 12:30:18 PDT 2017","Fri Jul 07 12:30:18 PDT 2017","","","","28","100% (97/97)","100% (32/32)","100% (14/14)","What is your favorite instrument and why?","My favorite instrument has definitely got to be the piano because the sounds it makes are beautiful and because it's the only one I kind of half way can play.","No"
"3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3Y9N9SS8LZXE99KM61HBBCCW6D9D3J","A3HMBHM8HJLKRD","Submitted","Thu Jun 22 12:13:57 PDT 2017","Thu Jun 22 12:14:28 PDT 2017","Fri Jul 07 12:14:28 PDT 2017","","","","31","100% (32/32)","100% (32/32)","100% (2/2)","What is your favorite instrument and why?","I love to hear the French horn - it has a classy and often underutilized sound.",""
"3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","3YWRV122CTLMR81E4D2WCTOV8Z1U87","A1BK15QBL5758M","Submitted","Thu Jun 22 13:20:47 PDT 2017","Thu Jun 22 13:23:22 PDT 2017","Fri Jul 07 13:23:22 PDT 2017","","","","155","0% (0/0)","0% (0/0)","0% (0/0)","What is your favorite instrument and why?","My favorite instrument is the guitar because it seems like it would be pretty easy to learn on your own.  You can play so many different types of music on the guitar.  The sound of the guitar sounds good even if you can't play much on it.","no"
"3FK4G712NXLL9VQP348ZQZAM7K2SS8","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","308XBLVESJQDDE743VR1YKRC96ERBV","A18SEIIWQWLKHT","Submitted","Thu Jun 22 12:28:37 PDT 2017","Thu Jun 22 12:29:05 PDT 2017","Fri Jul 07 12:29:05 PDT 2017","","","","28","100% (97/97)","100% (32/32)","100% (14/14)","Describe your favorite thing to do on or in water.","My favorite thing to do in water is float on it and close my eyes in the sun. It's so relaxing and it makes me feel like I have no worries at all.","No"
"3FK4G712NXLL9VQP348ZQZAM7K2SS8","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","32XVDSJFP0JSSLUGFU29BSUY9D5M23","A1E75Y8Z6Z9UL","Submitted","Thu Jun 22 13:01:49 PDT 2017","Thu Jun 22 13:03:43 PDT 2017","Fri Jul 07 13:03:43 PDT 2017","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","Describe your favorite thing to do on or in water.","Water is one of those things that absolutely amazes me, since there is so much undiscovered within it. I love to go snorkeling, but I also love to just go swimming.",""
"3FK4G712NXLL9VQP348ZQZAM7K2SS8","3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ","Answer a Question","answer a question or describe something or respond to a statement","Everything! food, philosophy, science, music, sports, politics, etc.","$0.05","Thu Jun 22 10:55:12 PDT 2017","5","BatchId:2845554;OriginalHitTemplateId:920937336;","3600","1296000","Thu Jun 29 10:55:12 PDT 2017","","","35L9RVQFCP4FKJ277HW2P6HUBIPHU7","A2L7S6RZOZ6NM9","Submitted","Thu Jun 22 12:51:28 PDT 2017","Thu Jun 22 12:51:57 PDT 2017","Fri Jul 07 12:51:57 PDT 2017","","","","29","100% (128/128)","100% (128/128)","0% (0/0)","Describe your favorite thing to do on or in water.","My favorite thing to do in the water is to swim and play with toys. This is the most fun thing to do in the pool.",""
