HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Answer.Your_Response,Answer.comments,Approve,Reject
351S7I5UG9HVUFFU8EIZZ49TO6YNJ0,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3M23Y66PO3TJ8HQMMTAYDEAGIIB6SP,AHCNI6RZ3W6AO,Submitted,Sun Jun 25 14:22:23 PDT 2017,Sun Jun 25 14:26:22 PDT 2017,Mon Jul 10 14:26:22 PDT 2017,,,,239,0% (0/0),0% (0/0),0% (0/0),Let's talk about politics.,"I am a liberal Democrat. I am having a difficult time with our current political climate in the United States. I feel that the whole country is in chaos because the current administration is taking part in unprofessional and short sighted things. The immigration reform, and insurance reform that is currently going on I strongly disagree with. I am concerned about the fact that there are many facts stating that our last presidential election was tampered with and our government is doing nothing about it because they were put into office by the tampering. I feel that our current president has far too much admiration for dictators throughout the world and throughout history. To me it seems as if the writing is on the wall for mass exodus and riots being incited because our current administration does not stand by the meaning of a true democracy.",,,
351S7I5UG9HVUFFU8EIZZ49TO6YNJ0,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3NOKK93PR2UMBDEJRG9R0LYEYOOEED,A1L8XQFF0HOVQ7,Submitted,Sun Jun 25 13:33:18 PDT 2017,Sun Jun 25 13:33:48 PDT 2017,Mon Jul 10 13:33:48 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),Let's talk about politics.,I don't talk about politics much because I'm not very active in it.,,,
351S7I5UG9HVUFFU8EIZZ49TO6YNJ0,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3SNLUL3WO59H6FLXY2B0HYA1T9HULV,A3GEA79V1Z664N,Submitted,Sun Jun 25 13:00:06 PDT 2017,Sun Jun 25 13:01:40 PDT 2017,Mon Jul 10 13:01:40 PDT 2017,,,,94,0% (0/0),0% (0/0),0% (0/0),Let's talk about politics.,Politics have been a hot topic around my home and work since the presidential election. Everyone has an idea or opinion here lately. We need to put aside all the politics and get to business about our country and our economy.,none,,
351S7I5UG9HVUFFU8EIZZ49TO6YNJ0,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3W2LOLRXLC1E6HBY984UXNA2XA9KRF,A3F3QFKR10ZVGP,Submitted,Sun Jun 25 13:23:16 PDT 2017,Sun Jun 25 13:25:42 PDT 2017,Mon Jul 10 13:25:42 PDT 2017,,,,146,0% (0/0),0% (0/0),0% (0/0),Let's talk about politics.,"Oh boy, politics? I don't follow politics generally, but this last election was sure a crazy one! Now that Trump is in office, it almost feels like everything in the world has become unstable. I do see some positive changes that have been made, but I also see a lot of friction and I'm afraid of North Korea at this point. Plus all of the shootings and suicide bombs recently have got me quite concerned. I guess time will tell, but because of politics, I think things may get a little crazy.",None,,
3MVY4USGB68WFHNTYSELMX4ZYQHISV,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3BEFOD78W7F2VZ93J8LX47RWU2OM49,A2KQLLEA8WMRBL,Submitted,Sun Jun 25 15:01:40 PDT 2017,Sun Jun 25 15:03:30 PDT 2017,Mon Jul 10 15:03:30 PDT 2017,,,,110,0% (0/0),0% (0/0),0% (0/0),"Are you gluten-free? If so, why? If not, tell me what you think of the gluten-free fad. ","Yes, I eat gluten free. When I reached the age of 55 I became gluten allergic. It is not severe only if I eat a very lot of wheat I get really tired and have to limit wheat.",,,
3MVY4USGB68WFHNTYSELMX4ZYQHISV,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3EA3QWIZ4JH0G1Y2DUODKMW7TSKTIV,AHCNI6RZ3W6AO,Submitted,Sun Jun 25 14:50:49 PDT 2017,Sun Jun 25 14:53:05 PDT 2017,Mon Jul 10 14:53:05 PDT 2017,,,,136,0% (0/0),0% (0/0),0% (0/0),"Are you gluten-free? If so, why? If not, tell me what you think of the gluten-free fad. ",No I am not gluten-free. I think the gluten-free fad is ridiculous. As someone who does meeting set up for a large organization it makes my life difficult. Not all restaurants have gluten-free options when I am scheduling food for a meeting and I have to be diligent to make sure that I know if people who do not eat gluten are going to attend.,,,
3MVY4USGB68WFHNTYSELMX4ZYQHISV,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3EICBYG645IFPVGX9QEN7DB3ILAJCF,A1H5FPDUI29I4G,Submitted,Sun Jun 25 14:59:27 PDT 2017,Sun Jun 25 15:00:56 PDT 2017,Mon Jul 10 15:00:56 PDT 2017,,,,89,100% (6/6),100% (6/6),100% (6/6),"Are you gluten-free? If so, why? If not, tell me what you think of the gluten-free fad. ","I am currently practicing a gluten-free diet.   Eating gluten-free has changed my life for the better.  I am thinner, happier and have tons of energy.    I would recommend the gluten-free fad to all.",,,
3MVY4USGB68WFHNTYSELMX4ZYQHISV,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3FFJ6VRIL2AZ0S1BFS030BU2WHNI08,AVHJ2SNIMGZ91,Submitted,Sun Jun 25 14:29:19 PDT 2017,Sun Jun 25 14:29:58 PDT 2017,Mon Jul 10 14:29:58 PDT 2017,,,,39,0% (0/0),0% (0/0),0% (0/0),"Are you gluten-free? If so, why? If not, tell me what you think of the gluten-free fad. ",No.  I think gluten free is just that-a fad.  I'm not interested in fad diets.  In a few years it'll be a thing of the past and we will all be talking about another fad diet.,,,
3MVY4USGB68WFHNTYSELMX4ZYQHISV,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3XIQGXAUMDUA8YQQZDLDI0R4S7V7XT,AMQE3CGMJ4YDP,Submitted,Sun Jun 25 13:27:59 PDT 2017,Sun Jun 25 13:29:23 PDT 2017,Mon Jul 10 13:29:23 PDT 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),"Are you gluten-free? If so, why? If not, tell me what you think of the gluten-free fad. ","I'm not personally gluten free. If a person has a diagnosed insensitivity to gluten which hinders their daily life then I believe they should manage the gluten they consume. Otherwise I don't see any health benefit with cutting out gluten, just ensure things are eaten in moderation.",,,
3IQ9O0AYW6KXUH08NSJBW20L09VITK,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,33PPO7FECW1TZC25R4OYFIELQ5VDIT,A160ZTD45HEUM5,Submitted,Sun Jun 25 13:56:54 PDT 2017,Sun Jun 25 13:57:41 PDT 2017,Mon Jul 10 13:57:41 PDT 2017,,,,47,0% (0/0),0% (0/0),0% (0/0),"Do you have any allergies? If so, what are they? If not, tell me about someone else you know who has one. ",I have allergy towards dust and down feathers and my child also has the same allergy.,,,
3IQ9O0AYW6KXUH08NSJBW20L09VITK,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3DBQWDE4Y7KQ90Y39EJ7MEMAZOT5NX,A1506T1PAYRT16,Submitted,Sun Jun 25 14:41:34 PDT 2017,Sun Jun 25 14:46:15 PDT 2017,Mon Jul 10 14:46:15 PDT 2017,,,,281,0% (0/0),0% (0/0),0% (0/0),"Do you have any allergies? If so, what are they? If not, tell me about someone else you know who has one. ","I do not have allergies, but I know a man named Dylan who has severe nut (all nuts - peanuts, almonds, pine, pecans, etc) allergies.",I enjoyed it.,,
3IQ9O0AYW6KXUH08NSJBW20L09VITK,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3GA6AFUKOPAVLPPOSX012XRUZGTH3A,A30K6W37NLDKCX,Submitted,Sun Jun 25 15:01:59 PDT 2017,Sun Jun 25 15:02:38 PDT 2017,Mon Jul 10 15:02:38 PDT 2017,,,,39,100% (4/4),100% (4/4),0% (0/0),"Do you have any allergies? If so, what are they? If not, tell me about someone else you know who has one. ","I have a fairly annoying allergy to dairy products, and it causes some severe skin irritation.",,,
3IQ9O0AYW6KXUH08NSJBW20L09VITK,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3NC5L260MP80TIR4G5WTNFDSESBFO4,AHCNI6RZ3W6AO,Submitted,Sun Jun 25 14:33:13 PDT 2017,Sun Jun 25 14:36:14 PDT 2017,Mon Jul 10 14:36:14 PDT 2017,,,,181,0% (0/0),0% (0/0),0% (0/0),"Do you have any allergies? If so, what are they? If not, tell me about someone else you know who has one. ","Yes, I do have allergies. I am allergic to alfalfa and cottonwood trees. I did not know that I was allergic to alfalfa until I bought my house bordering a horse pasture. I get sinus infections from the alfalfa allergy. I only have issues with the cottonwood tree allergy when the trees are in bloom and cotton is blowing through the air. Cotton from cottonwood trees make my eyes itchy and watery. I am on medication for my seasonal allergies from March to September every year.",,,
3IQ9O0AYW6KXUH08NSJBW20L09VITK,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:17 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:17 PDT 2017,,,3TEM0PF1Q6JISHLPNEZS9EEP4BBD0V,A3F3QFKR10ZVGP,Submitted,Sun Jun 25 12:38:34 PDT 2017,Sun Jun 25 12:39:50 PDT 2017,Mon Jul 10 12:39:50 PDT 2017,,,,76,0% (0/0),0% (0/0),0% (0/0),"Do you have any allergies? If so, what are they? If not, tell me about someone else you know who has one. ","I don't have allergies, thank goodness. But my brother does! When he was a kid he used to get accused of smoking the grass instead of cutting it! Poor guy!",Love the conversation aspect! Bring it on!,,
34R0BODSP1KJTANWQDBM87WFSD35E8,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3E1QT0TDFQVHIH6EAWDITQ0KFEY8II,A3L90ZEYAI45GK,Submitted,Sun Jun 25 13:54:18 PDT 2017,Sun Jun 25 13:54:51 PDT 2017,Mon Jul 10 13:54:51 PDT 2017,,,,33,0% (0/0),0% (0/0),0% (0/0),Give me a famous line from a movie or TV show. What does the line mean?,You Shall not pass! He is preventing an evil demon from stopping the journey.,,,
34R0BODSP1KJTANWQDBM87WFSD35E8,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3GD6L00D3TJL30CKWQ2V69KTIHC1M7,A206IWBQRWOQB7,Submitted,Sun Jun 25 13:55:25 PDT 2017,Sun Jun 25 13:57:08 PDT 2017,Mon Jul 10 13:57:08 PDT 2017,,,,103,100% (2/2),100% (2/2),100% (1/1),Give me a famous line from a movie or TV show. What does the line mean?,I'm gonna make him an offer he can't refuse.  It means that he is going to give him several options and in the end he will get his way.,It was fun.,,
34R0BODSP1KJTANWQDBM87WFSD35E8,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3JZQSN0I3RWC15A6SMJLI64QN5GFGB,A1HAUHRSK9158F,Submitted,Sun Jun 25 12:51:01 PDT 2017,Sun Jun 25 12:52:20 PDT 2017,Mon Jul 10 12:52:20 PDT 2017,,,,79,0% (0/0),0% (0/0),0% (0/0),Give me a famous line from a movie or TV show. What does the line mean?,"""You're killin' me smalls!"" its from the sandlot and it means that the boy who said it was exasperated with the character who didn't know who Babe Ruth was. I say it to my kids sometimes when they are causing me frustration.",,,
34R0BODSP1KJTANWQDBM87WFSD35E8,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3U5NZHP4LSO2SEUBQVX8F0UV4BHPHO,AWUFWBN4UF4J0,Submitted,Sun Jun 25 13:19:03 PDT 2017,Sun Jun 25 13:21:17 PDT 2017,Mon Jul 10 13:21:17 PDT 2017,,,,134,0% (0/0),0% (0/0),0% (0/0),Give me a famous line from a movie or TV show. What does the line mean?,"""Did you two do it?  Hide the book?""  It is just saying that not everybody has to know about your relationship status.",NA,,
34R0BODSP1KJTANWQDBM87WFSD35E8,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,Answer a Question,answer a question or describe something or respond to a statement,"Everything! food, philosophy, science, music, sports, politics, etc.",$0.05 ,Sun Jun 25 12:26:23 PDT 2017,5,BatchId:2848081;OriginalHitTemplateId:920937336;,3600,1296000,Sun Jul 02 12:26:23 PDT 2017,,,3UNH76FOCTRIT6NN8F94KWV3P2JYM0,ADUJUZANFOWKW,Submitted,Sun Jun 25 13:32:00 PDT 2017,Sun Jun 25 13:34:58 PDT 2017,Mon Jul 10 13:34:58 PDT 2017,,,,178,100% (19/19),0% (0/0),0% (0/0),Give me a famous line from a movie or TV show. What does the line mean?,"""I hate you and I hate your baby."" It's from Gone With The Wind. I like that movie, but the line was sort of spoiled and mean. Now it's just a joke to say about really annoying  people.",,,
